name,turnover,holding_period_days,concentration_hhi,buy_sell_symmetry,volatility_pref,realized_return_pref,max_drawdown_pref,market_state_exposure,trade_interval_days,ind_交通运输,ind_传媒,ind_公用事业,ind_农林牧渔,ind_医药生物,ind_商贸零售,ind_国防军工,ind_基础化工,ind_家用电器,ind_建筑材料,ind_建筑装饰,ind_房地产,ind_有色金属,ind_机械设备,ind_汽车,ind_煤炭,ind_环保,ind_电力设备,ind_电子,ind_石油石化,ind_社会服务,ind_纺织服饰,ind_综合,ind_美容护理,ind_计算机,ind_轻工制造,ind_通信,ind_钢铁,ind_银行,ind_非银金融,ind_食品饮料
sim_acct_0124,99.29622744341515,3.241334756650713,0.25863500039165555,0.5532282900572228,0.1289205199560942,-0.007682576139723293,0.9823755181503293,0.22496663634993702,1.5496099957292946,0.06712174006920359,1.2174490630124599e-33,3.443738200692472e-06,1.6815228634412664e-14,0.003387530515254117,9.824033842458195e-09,0.04014197359827511,1.0304462426569638e-53,2.1851347636889553e-16,0.02731445381734902,0.0009070866573244395,3.1654271198644116e-50,0.7408945403134493,0.0388781300721985,0.0026896738284636177,1.5084215591242723e-46,1.4439235941580936e-09,0.06311684394526215,0.0030147605439320027,0.0023036195963955196,3.7056801431683035e-11,1.1252871834446823e-05,3.9778568977997574e-119,6.409646285827696e-75,0.0052187002504025595,3.0249905944604874e-40,6.503108525320715e-06,8.31529925840146e-10,6.948045981690785e-86,0.004989734937368737,2.5772554797337145e-80
sim_acct_0125,33.85049466913819,8.683503025398183,0.38911800522439266,0.46514200214713675,0.03147054346244466,0.010748812165066568,1.0,0.2832797112201679,3.7010885440620966,5.824722272040526e-73,0.19012651102874417,0.0002721079532310056,0.012106622509135958,0.00021954559358805038,3.816652643075203e-18,0.028923983114622114,0.18872666635284277,2.6549395077165295e-15,2.5680309158310907e-12,4.775425672299034e-06,1.224378928759655e-94,0.024200865386001223,0.03700891420079228,3.05750472294238e-07,2.6478061266218696e-178,0.08741959338931773,0.35789950006618865,0.06809001901819056,0.002802132869353817,8.358525324973701e-39,4.4231425780621105e-39,1.2772728404442477e-44,1.0234167981072633e-07,0.0021980931288446614,1.743164529035163e-104,8.146300756183153e-14,2.3786794096412965e-29,2.618389063709707e-07,2.976397245970283e-11,5.832015840155301e-84
sim_acct_0126,5.206960849010853,54.75032858254552,0.44561787083735055,0.39981738591230925,0.10011569300467571,0.05526775877594551,1.0,0.2430306945390843,5.421777787583568,0.6446221384379698,4.149323814680275e-155,2.024836243333457e-43,5.8931733541685355e-288,2.996874606612785e-22,6.687501101991855e-05,8.290674443941407e-09,5.493428884568757e-35,4.985568899714636e-15,3.9458012147916164e-74,4.517428535140379e-09,1.0140121596255333e-92,3.68707770955316e-12,5.8608002865838927e-39,2.0797022729341623e-68,0.1298404616866658,5.418808853538902e-31,5.153344146997213e-78,4.0888121855439376e-08,0.07718228912906523,8.638552992756795e-25,0.1454676220983132,3.784943749660451e-39,4.97837387215406e-19,0.00149293605269383,1.610562919835389e-18,3.5368967742817984e-58,0.0009339179258296456,0.0003937059585256091,5.071575193243404e-80,3.121054960692357e-19
sim_acct_0127,67.26653842859368,2.6534809391836673,0.16753210385289968,0.6363487850314474,0.06700970980978553,0.064503086910487,0.9346108802871111,0.35824097362699925,1.2244083431460557,9.523115622371884e-14,2.198340525148277e-23,0.005204499595340512,1.9478202801089425e-81,1.1894260037922405e-06,0.003138371905321616,0.011885364044912724,9.803041838636624e-18,5.4819174740436336e-33,1.829642013707338e-06,0.0018485971516747843,2.543808043946856e-165,0.8246812278116802,0.001287943821525396,2.1202216504950056e-07,7.585230007340073e-28,1.990010946907186e-05,0.01622217778763125,0.0529102147854714,3.9055073142337906e-08,6.534378188379275e-78,4.411633286071332e-05,5.302932731308664e-07,3.983376992821384e-10,3.3749067001490977e-09,4.4845959709929455e-39,7.452662260532104e-22,9.59570814716776e-50,5.362827453586575e-12,0.08275378243688121,4.3386246488082565e-19
sim_acct_0128,36.28456783467308,8.069266494948,0.3675910552512315,0.48143718543178626,0.03395154328955532,0.010286285515415548,0.8767450393725252,0.25489704247058237,3.1335225139517386,4.770269396845337e-20,0.196223164751977,0.0018285276583941755,1.6275862716540735e-09,0.0015657446274796453,9.812836352816054e-154,0.032221494297262225,0.3871592654849394,1.0466466319909654e-60,2.1713465119477808e-57,3.5390454749905167e-161,1.1065741723846189e-31,0.005982548042755238,0.010094384037814411,0.02233107124962852,5.984518245599667e-15,3.948993803320077e-05,0.029910044911477522,0.16793161568227719,0.01611290225581164,1.6340302989362724e-10,4.169705831490878e-107,5.436036072678789e-29,1.859860901867293e-43,0.12222471401678606,7.672256932419574e-73,8.088483929197024e-25,5.051272055097508e-93,0.005749767129921456,6.368915912330686e-28,0.0006252641244471628
sim_acct_0129,6.091907059647542,50.05932513476997,0.46872992309346934,0.638859607271293,0.062231732136302,0.03560337961646087,0.786357364352172,0.29995941543305227,4.418111878010081,0.08159500571900835,8.51189133279313e-20,2.2900669153121094e-49,1.96680056761713e-37,8.256078779152582e-116,0.0011209270225807813,3.42741242060725e-11,7.971461840500895e-08,1.8529988844023033e-45,2.2203175682427866e-271,1.1606243215180477e-31,2.00033981440994e-45,1.865701022471642e-104,4.568504020309502e-28,5.758681487733195e-42,0.3685781574499295,2.3959437368015136e-33,3.200053998355566e-40,1.2707871611477833e-34,0.08156424732620962,1.6098941639271047e-23,0.4670773864305076,1.5811804787939326e-83,1.64436610010872e-101,2.7983626259542284e-06,7.749893412710245e-154,1.267414368374592e-50,6.137297202387699e-05,2.4968222063651072e-08,1.6467960842802813e-17,3.114351883570387e-38
sim_acct_0130,111.8773664460172,3.417079109543139,0.36544836106393025,0.38522841590844675,0.17601903548368528,-0.0037249859327130952,0.7036927656883015,0.26120149396691894,1.4331321171342428,4.4306619588340344e-26,1.1380693207633657e-18,7.763656704131051e-07,1.6976840225267014e-11,9.873470856110789e-07,3.656700817375475e-08,0.011794137621701641,8.320011609024928e-78,1.172591996910403e-62,0.0075207663659955975,0.2629922187654783,1.1619987886292859e-135,0.5467044299446913,0.0002336258067944893,0.00540433419899244,3.022661048839249e-86,1.3345739462326536e-45,0.0023539187141007416,0.0073218231769284535,0.0004601055629087824,0.02568687037742396,1.4111360717586021e-30,0.031551725153873014,1.561297896317964e-95,0.062421039792566926,1.604078148562954e-57,5.334762819051303e-72,0.002634784169074119,4.522325288952574e-10,0.03291841393020761,5.670289245832849e-09
sim_acct_0131,40.30877455335243,5.765177037195187,0.311720947549456,0.4626534913865653,0.035418900314774036,-0.03970588993387688,1.0,0.3257643355165113,3.403497636317596,0.009805113361875598,0.3559322269842549,2.4818695455595754e-10,2.8637775820407784e-12,1.1318222235171934e-06,2.5191773261249126e-155,4.099588140427604e-06,0.20898458080593818,1.3947648520669924e-122,6.453748408430804e-91,4.8125381427946306e-63,5.429854274693907e-13,0.0531772133740251,0.0016463651995137119,0.0019032638905507667,0.0005931514951475179,1.752307772325341e-51,0.16779541790907096,0.015954312098792455,0.003756301087796898,1.058383964040544e-116,4.06788997457459e-06,1.751803380205653e-78,1.8220493842824742e-23,0.18044275424110154,6.406848907230486e-39,1.8810477017376825e-163,8.859622349310103e-17,4.697054974148671e-16,4.773031054248323e-180,5.4372772491106334e-21
sim_acct_0132,6.59136423961804,51.91015311718945,0.5508988567301,0.5835974860425753,0.07450928154926029,-0.018376416900179125,0.6027425659468109,0.3175350945473064,4.6843091487729085,0.059012299338055525,2.2451993359922588e-23,7.94462418141373e-107,4.0211747781713203e-56,5.4411598441324766e-24,0.15632983352087249,1.8693627188401037e-23,2.2603213074634782e-135,2.5517469906018958e-39,8.89504208587603e-28,2.398615443659595e-68,2.203871472422002e-06,9.04129157589729e-16,1.1532095484409679e-42,6.89408622948166e-21,0.25243360222385053,1.4325002428584744e-07,6.036219486905743e-22,5.413932876384331e-22,0.18961745721846512,1.7837531897214318e-07,0.26509609635004916,8.061079764582197e-92,2.410125131891561e-56,8.799879869139364e-92,5.09949056827236e-06,0.06008079817739828,0.01723875825327879,0.00018352992553059957,5.114295388807038e-12,9.069316852715097e-66
sim_acct_0133,78.55157833433994,2.7893738583278966,0.274680661270409,0.5710566077847303,0.12402546684630138,-0.010126400715718204,0.9866695881850785,0.25249858455541285,1.8097377980580838,0.000701991821829726,8.807563301009627e-119,0.00012377223204835944,1.247195792452167e-62,0.0022993508377868463,0.0656915100919305,0.0011516873002571475,1.8479454880439734e-34,1.0223476751299726e-63,0.0009285208178167249,1.4570201376412174e-05,9.889724133081783e-36,0.61107560838152,0.00023270151914947572,0.00016173459932097058,1.0142828796712078e-09,3.400111308480352e-33,0.014881846642227263,0.08005542513770453,1.1360561041782554e-14,1.927788130848783e-32,4.773130667784604e-37,1.0461112010079341e-18,5.2601655900511024e-31,0.06467684437431348,2.1727567642492978e-05,4.072147087357495e-24,2.2314642543962772e-20,1.156203327138618e-133,0.15739097423077297,0.0005917332300089543
sim_acct_0134,32.093737466269246,8.013004696562607,0.3767406805076961,0.44276346376968273,0.042328184733945846,0.05918510111715834,0.739156855089313,0.2371168088479072,3.124064756874637,1.8182591159979486e-59,0.35573725993254374,1.1053184522341901e-16,5.863731996780684e-05,0.0002706428077630493,9.336718890376711e-88,1.5708843258474e-07,0.2691531811699578,1.475143489507396e-33,1.9332678465085333e-70,4.411973608727077e-14,1.5385162972673748e-07,0.09736139442925973,0.016375814865280933,4.3806016994507137e-64,1.6733024767774172e-20,0.001394726871089376,0.09802967372158426,0.11320084125829953,0.011590137864898205,5.134048353610688e-40,2.1549122624710446e-15,7.72624710672759e-05,1.3088754737391962e-39,0.036559933268168705,1.4243560482518825e-158,4.288712093174491e-13,1.5362900174861257e-36,6.0630175023750696e-58,0.00017582619563140598,1.4356883950853018e-05
sim_acct_0135,5.746971538203106,63.713440005473366,0.42822772561488726,0.5255620605154961,0.07582791425828811,0.025586566276126516,0.8472533518281528,0.35949586491601293,6.269994460521537,0.023341514419689395,3.783122702794694e-15,9.501887073487586e-64,1.8408591746455537e-16,2.4435016896115015e-06,0.06455186774871052,2.3975384932946765e-37,8.4153193239026155e-19,3.3894855543785584e-19,1.9131522055117747e-127,7.902271376767203e-66,2.789471875263776e-29,1.2817880764232437e-44,1.3477558890104305e-28,1.9690821065701803e-26,0.7541808580372279,1.6083857719624473e-12,0.01576595006231408,1.584781787451892e-20,0.04122350887767069,4.909144968000224e-91,0.09620824136368868,2.2365930376703848e-43,3.2370314446671746e-06,2.057698474795427e-16,2.1276481498905027e-14,8.198448772424412e-58,4.763505769478349e-06,0.004717615450161361,8.575838482817127e-55,5.449861596868443e-26
sim_acct_0136,90.8466536242314,3.031378267639552,0.33537325676732965,0.49433347309877235,0.11351096413825881,0.007213883601799732,0.8843825668790293,0.23724864995322426,1.5592101291834126,0.0022454775352371763,2.1069448582172346e-112,2.1642147525527444e-08,1.6427749668821248e-27,1.2852167681314e-09,6.961095384184184e-06,0.0011847640760763974,1.2784408746034395e-14,2.816754875444909e-32,0.04136810723476115,0.0002444126647220981,5.678076680782983e-25,0.43251361121025905,0.0010547546392218644,0.018888931108893097,3.5879199253734223e-13,0.0009413367186417321,0.045850084854741284,0.0880198259911757,0.09565116903468386,3.829460391450811e-06,1.5997078125921835e-40,4.724241918793385e-41,6.147603060765301e-85,0.002216653840247896,4.5251908780216057e-10,6.157773695590725e-26,3.7691172226513333e-07,3.700472200598559e-29,0.2698096802435858,1.2478071410828314e-24
sim_acct_0137,41.70189458631214,7.484872626671595,0.47112009409582384,0.44620254633362133,0.03352838932011538,-0.03281638884146021,1.0,0.29986102773602685,3.4281610081776757,7.153551082061252e-33,0.2490687311570688,4.587863142261416e-18,8.656613538041265e-18,2.7344140162457047e-15,1.4596054621442593e-54,0.011080102577750398,0.13646331733655015,1.7406873596182626e-46,1.4025861314837234e-117,9.159168974764044e-22,0.007954690318774714,0.14200182639649442,0.1709106487925295,8.483024328903959e-05,9.407961589438028e-35,2.568412829284518e-11,0.11418208684415927,0.10182242046506779,0.011365959469439217,3.624568302331836e-76,6.315690351601195e-11,5.726649685264546e-100,1.8113416484904853e-78,0.05505642980071638,8.956509316470778e-06,4.388129445526871e-24,1.0385952555732804e-16,9.339713052674893e-67,3.671418655928706e-33,2.9910971123484737e-57
sim_acct_0138,6.1841918095276025,54.579986817724055,0.45680919226418304,0.6534607309786192,0.06439622865393893,0.015821829053966965,0.6120082302276876,0.28362255589535673,4.8643815307916505,0.31230459818434103,7.361257533163681e-59,1.0024638049123504e-78,3.7199177593040134e-81,1.9072207573973583e-32,0.0021809203769578497,1.7970824641620914e-09,7.047116128041365e-30,2.2530530807073256e-27,1.374957375878082e-84,7.787067545562852e-60,2.1515123676150696e-22,1.7767763520118266e-36,3.9656604352085104e-06,1.0233009223906665e-53,0.05854384857818127,1.2062600740999839e-05,2.9771530607608845e-55,4.863532191928586e-61,0.4357917943462632,4.973537937128206e-10,0.14850720710921034,4.706837551700482e-59,7.498685754010549e-09,3.251834427459743e-45,2.4625833999076467e-120,1.167985395096011e-47,0.006003651666522602,0.0366519374834093,3.335891770653316e-30,4.200816162656445e-09
sim_acct_0139,118.26488131744188,3.6560541518263165,0.2934422314487258,0.5021015316934088,0.11724363848490678,-0.031274706591194516,0.6526435391177251,0.16554547132761033,1.4326072330780406,1.742402075734794e-28,1.4420151329420713e-17,2.5057011881176816e-07,1.6015640941157033e-71,1.284318514600106e-22,6.875648815907525e-07,0.09105621780028833,7.478670773021184e-50,2.5708400078379167e-05,0.0038939296186195826,0.06582771376034158,6.149859454655984e-12,0.6054171110126148,4.607852590454077e-05,0.006634991954813399,3.6979496454716584e-65,1.855631729037505e-97,0.026836914532466567,0.1583951087975018,5.115754812913333e-07,3.767517988799656e-12,0.000712933418883436,2.3172019728061743e-102,8.64761912922685e-09,0.018429379615867884,6.857654929810041e-49,1.6496871350359874e-138,0.004620970874158026,3.8713783550362353e-47,0.01810148332044342,2.3185438572740468e-80
sim_acct_0140,39.53484250590748,7.515138304723159,0.38125235157048804,0.497926481179015,0.03650659715764572,0.012458722886443067,1.0,0.26932107340452816,3.468306608325,2.265376939167315e-28,0.012580391938208098,9.119720081189553e-06,2.621546678839129e-05,0.001993993873537877,5.450943882774426e-75,0.0001251987887220232,0.4875705778069503,1.1644037926929067e-46,8.535356966440913e-58,2.0006482729006447e-185,5.62122411267729e-83,0.02284882345295342,0.15991918691951082,1.0632203805844933e-22,5.6280947483152635e-09,1.6714822166883247e-06,0.05244271820470417,0.16802792591645063,0.08229500618716937,1.8439243845470083e-23,9.506920299766667e-05,1.441495503063357e-06,5.6722497727130186e-09,0.012046003855457184,2.8475189666866874e-32,1.3248665275004871e-48,1.1838273701192319e-48,5.861041115632264e-15,1.664438839871927e-05,7.94108799695646e-54
sim_acct_0141,6.910592718068184,43.52269948715173,0.4540939504535423,0.5237164410038891,0.08600978554573238,0.07018365874064099,0.7728879977355249,0.30525192082764474,4.619804681870871,0.22531267242769298,3.8004467516121507e-97,1.3291356818299417e-05,1.77962943280315e-57,0.0009387247796968914,0.24203310995486055,7.474940271366602e-21,6.90133997392854e-59,2.2094512733164378e-152,1.8825042553876375e-60,2.096649410080752e-44,9.744603647594315e-12,7.904760744416096e-28,1.1856876218884e-20,1.859350050955211e-34,0.2888143706050363,2.213893615870758e-93,0.004178439410049682,1.1686301443423657e-191,0.09520810963331122,2.2406021852419687e-34,0.12956362224405715,2.457942959192786e-15,1.927170706504243e-19,0.0013188604660621837,9.382778247155408e-24,1.4489003456641318e-168,0.0018716118646505628,0.010747187248017206,2.988719736770092e-40,6.025019104206047e-48
sim_acct_0142,79.94423445695297,3.8581587057686817,0.26469703374114634,0.5000400994801567,0.1442332585642882,-0.018411509888385403,0.9571321523114054,0.2561210385418459,1.708489298851594,2.5648189758939605e-19,2.2472637568327184e-20,4.7596540474452325e-11,2.6536494958754582e-55,0.01083206028214387,0.02310148492157538,0.0017293968791491302,8.781253879934389e-07,5.843915072887456e-125,0.059553732754321353,1.1991231182686893e-06,3.8888136414960316e-06,0.5762239530161313,0.0016705649487738406,0.0018975653166815015,2.0986905309831046e-34,2.2891801667366385e-39,0.004465033917237079,8.495300428694372e-06,1.8121483731992522e-12,1.6185222788549084e-18,3.694062743826887e-23,3.717926580569931e-42,5.4374626973147475e-65,0.007467166550994686,4.3277531337581066e-80,2.7627314385435035e-07,0.004309890004007758,9.703141624338031e-64,0.30873441372385535,1.876110583500435e-25
sim_acct_0143,35.735583086246436,7.246977792389589,0.3573752791743194,0.420309786098267,0.03970027217528557,0.03904263591153161,1.0,0.24156537031599723,4.025187248564778,8.093152494459159e-166,0.10784571944222604,6.668487209841076e-07,2.576480498552113e-07,0.058017840987065895,6.019045655950953e-64,0.025242605766837768,0.3615206816773483,2.0495700179905403e-59,1.9336239703541029e-69,5.417559691535496e-44,2.0710493348086382e-15,1.9650335273385606e-05,4.069631728425208e-07,0.01563436102176703,7.793550258568919e-172,6.529518145462628e-13,0.13774052346051943,0.27022485345759695,0.0001751736985649364,9.828044852494028e-49,9.413477831841992e-28,1.5380372709621991e-28,3.531640093643077e-70,0.023577258572332747,1.0104344262634603e-23,1.1986893407564129e-10,5.604928306982747e-17,2.6637385375775264e-18,2.0335811475956966e-181,5.4165428670588354e-105
sim_acct_0144,5.875107733187653,55.08944321337936,0.48199213016581216,0.4915598978653038,0.0720057811033349,0.016044133542588025,0.7443665067006406,0.36154079349108326,4.689869923758016,0.3389718063510743,6.834055684979e-09,3.156110709409134e-07,8.561484414792712e-21,9.25116524963895e-22,0.01233356128619523,1.7889900238272463e-65,1.0265488516834397e-16,5.8791239456035614e-123,5.486415153775e-69,8.023628227543623e-75,2.1816736093876803e-102,6.461048299100858e-05,4.681778655451135e-14,6.425840336774271e-28,0.2807056927739726,8.669687087881418e-106,4.004444426991943e-82,1.0849210920979195e-24,0.1291109060506373,1.476546499417398e-09,0.21398485636395934,8.657186794691254e-12,1.8957179125388136e-17,3.1759574286344336e-65,4.93038152167606e-73,1.8703298334369278e-98,0.0007009525410796314,0.024127289886620957,9.598671002443658e-91,3.3309239825030587e-10
sim_acct_0145,84.39042304458849,2.3075069345627215,0.24377139269912732,0.45652416938241386,0.13675864411538466,-0.011040960438523623,1.0,0.24940514812754527,1.2908999589871097,6.983377361739879e-11,6.579621667167234e-60,2.7715707351553865e-08,0.003510475986880597,0.0010882886743017158,0.006052234697001994,0.1282209023842421,5.267991302285782e-94,2.600210138410861e-63,0.0020732463227654857,0.00010591354914996872,2.5646253217642122e-17,0.38513360290804005,3.4823499942061616e-12,5.38224920429555e-07,4.393347906701977e-41,2.6835150669905e-42,0.004583171530467733,0.034882294302342076,7.18266266113434e-09,7.23351993153737e-16,1.7498849333739358e-40,1.188104577630113e-74,1.2691642763051275e-16,0.05937982102792302,1.7641617485937254e-34,8.99942244727555e-28,0.0004543556331533195,2.6185398775827098e-61,0.37451511978712443,1.0183127546700167e-25
sim_acct_0146,34.01586679688031,6.04010014177948,0.3126708700162964,0.3611770345353308,0.03528666781287594,-0.018637590408931363,1.0,0.2567610576205164,2.996869347102387,2.4871271791324287e-35,0.19252045699753573,0.0007568752361253128,9.985652815048246e-08,0.0002331070867702603,1.4018698489510537e-42,0.00039689446692509577,0.20920490893215374,2.0664508240358553e-35,1.0316470068299408e-24,8.567074933649224e-83,1.0593745582839785e-91,0.035522984749807425,0.005640932881136557,0.04387894505783367,3.3727052317826233e-50,1.5220273195570633e-14,0.27276793554531514,0.1127817822724292,0.12441698424746904,1.361441715115817e-117,4.0413782466700266e-38,1.1765895852854153e-06,4.566843241069837e-11,8.159030707420233e-05,1.698520842859753e-56,3.652129192842849e-101,0.0,0.0017953257264502116,1.1772150146094683e-12,2.2690496993157877e-131
sim_acct_0147,5.03802841331258,70.86123136033102,0.7716393133103178,0.548615868778731,0.05565258268078915,0.057708628728905316,0.5952060705909211,0.2902678239508092,6.068223823718638,0.17414452087549415,1.3596244934597506e-25,5.407582356120767e-38,3.575308374777601e-11,5.827586516557082e-09,9.305597155440252e-06,1.3154936872626072e-66,4.737703645000019e-31,1.3838629805031925e-18,2.0174696871339e-20,1.816789749184806e-167,7.142262784115542e-22,1.9454915465157097e-07,8.272721478140688e-12,4.0355865444475e-22,0.4332730354790845,1.8529372391885599e-124,2.369308243927598e-09,4.734310335961952e-14,0.019667940058175893,2.8258298951943985e-32,0.3665303112914618,4.527637369669407e-50,3.934979077313999e-102,1.1026558213089844e-09,1.770766906856612e-105,2.156918810006564e-12,0.006112076612090701,2.496592779663885e-05,6.52500642995425e-28,0.00023764026380537678
sim_acct_0148,93.36979788928105,2.9920424690042653,0.25917544011037463,0.4404720612065308,0.12944023117665074,0.002286944704524961,0.9483609669292076,0.2613782539384667,1.9134260047799263,0.00014301428772960586,6.499553851218611e-16,7.911709559916863e-07,3.359744859986765e-05,0.009693339056102543,0.0029974979427457365,0.05581326698292499,7.092271252834788e-27,7.639637267426764e-22,0.039434473793564316,0.070046822772531,4.05732238581124e-32,0.36919701176789266,0.0349540636955833,0.026522079257788593,1.5374262914559836e-09,1.870079864429332e-25,0.10454172566577151,0.004969549216643034,1.414912079444037e-10,0.1751200546803521,2.279238529036275e-63,4.147876918870123e-118,6.578983791832881e-93,0.022915945631845437,3.507778972281146e-06,2.0942280194246014e-11,4.511787789479929e-05,2.1216341413039826e-06,0.0835660176381004,7.848564340299332e-22
sim_acct_0149,49.4578945254153,7.614067691139517,0.38749163536024955,0.5620972133271167,0.03595143057778516,0.007163015389280649,0.8692351572228368,0.293906239060549,4.037272809893444,2.1005496117665408e-37,0.00020884321985205142,1.2980843880048659e-17,0.023517663744033634,0.007552074197492961,6.798535145080908e-09,1.061927723765946e-05,0.1297804100631207,7.276268387487275e-67,6.207457445544773e-101,1.881040204540116e-48,6.648935065810016e-34,0.00041876944627147614,0.011885584920174786,0.0034413227315620337,4.0310203675321254e-81,0.014343182736016067,0.10216801327088924,0.47875695080369596,0.08911591410608051,1.5317610082665082e-41,1.3586851512383404e-18,0.11171033510509167,2.876940431227159e-35,0.01671630194567693,0.01037400763426903,1.3850178511296561e-32,2.352170529633019e-109,3.505451252208887e-62,1.1834456964979233e-16,1.5305867710230976e-18
sim_acct_0150,4.574226802062262,60.87910431964063,0.4840909540878803,0.8033439183989458,0.06854716923595319,0.012861293447928428,0.5661618091166427,0.37035596234629536,4.341114378383388,0.22569135601347481,0.014725131161213533,5.183881110798343e-23,1.2468942408130084e-16,1.1324596787139348e-42,0.00930698461381115,9.859630252466615e-27,8.366604158672754e-25,4.867940278558873e-17,1.6987322772640673e-22,3.4848314668162463e-35,6.300407164418728e-08,1.3407750539189154e-16,7.208824644736362e-16,1.8864379606172844e-17,0.02353751239684088,5.001849684558702e-07,8.24659643145278e-08,0.008597890459335846,0.1723454369485851,1.7992797207479064e-63,0.5430830310751504,2.4137846662889066e-11,2.7242053824148725e-116,8.420790141882059e-181,2.5182643096358792e-56,6.806604993108312e-90,0.001970402308439417,0.0007307348021250535,1.0874541744794959e-05,1.358613380408303e-13
sim_acct_0151,69.18664852801605,2.794814400578171,0.29429374033230365,0.47477561701273224,0.11651796354809578,-0.08135427021027683,1.0,0.1593272310808968,1.8099081332865812,0.0001107433605850004,1.3761363073113733e-05,0.11250045289598362,0.0009116374601518633,2.7505155575246976e-10,0.041010610571739166,0.017056924765110983,5.782753043800668e-31,1.7398650001219742e-65,0.0002345579644021722,0.08120141947965483,2.8665088505874047e-27,0.19763935730079896,0.3797641415272797,0.0001997538799265933,1.9991347639917515e-06,2.223367135668127e-13,0.028537851009560244,0.0682853217759958,1.353385577742998e-22,1.1913725094810031e-09,1.2365575294187013e-57,2.761387884830933e-81,1.8070656060922958e-97,0.024904154522986867,1.0314947222736905e-49,1.155774962559148e-100,0.010725434040396737,5.062414001123725e-10,0.03690187697470274,2.4188138820043464e-58
sim_acct_0152,39.455680070441275,8.947112207833266,0.4159963436131666,0.5438887607626433,0.041598118515340544,0.00711734009238507,1.0,0.2576107131390295,3.521162711986642,1.7447356459396743e-50,0.1382677291465469,8.637321789719212e-11,0.001732883680309137,0.03158089061759784,4.05376176239163e-37,0.005599954488500649,0.37839820706512284,9.811358972821424e-38,1.1433646913239348e-14,3.650502946530783e-30,2.6743438194820583e-11,0.036524161838092255,0.031077402288881822,0.011713043916504835,2.767497805041589e-171,3.109525046160711e-09,0.07310178221641145,0.1678600365287814,0.02580819341073496,3.4683516604803893e-07,1.9155526288721925e-34,0.0,7.895959961005563e-93,0.09726150371336335,3.3001881702062423e-53,1.0215069319905779e-56,1.498431568364495e-12,2.5572932871954683e-108,1.1316514781302658e-49,0.0010738610298349507
sim_acct_0153,5.562643369030072,59.65196391854935,0.5090880941801428,0.590145063219901,0.06902516398532575,0.009492390434187765,0.6463569644419891,0.31211402659453824,4.519166244770085,0.14793791863068023,7.931019435724369e-23,2.84172980325713e-20,8.659312097853998e-60,1.4468399047586094e-37,0.0024705851227515042,0.000948152785815282,2.5282724943017014e-58,1.0764563988938664e-27,1.1941179042717655e-17,1.2244056053435775e-10,1.5352253460168117e-08,1.976264677244727e-50,1.5539619017057652e-33,5.613943295985079e-20,0.3175185330165948,1.1255091110121758e-18,8.185029391571271e-08,6.281348079149685e-11,0.16532851254144174,2.962044698789235e-43,0.358976433412002,1.1198591143389197e-47,9.359868113892741e-101,2.2093606260383126e-49,2.857069697063927e-15,1.6445260464973956e-106,0.0064337876281737845,0.00038597947473618466,8.708655546561453e-70,1.0659999408906183e-32
sim_acct_0154,92.90509000355779,2.1792140775505455,0.2738497517116729,0.5263156166098125,0.13341370916670353,0.025437823775281736,0.8796636282676031,0.21905968844801862,1.5679695501182127,3.481738466535283e-29,3.055897979061865e-48,2.4410881653813373e-05,1.6054146871797324e-13,7.270367155789298e-07,1.5675779710778073e-10,0.06510292806636395,5.685458457464064e-12,4.94091758186159e-10,0.17288558743445964,0.0009723278574325707,1.3230428360494771e-76,0.5038626299613622,5.425783179858254e-13,0.01903449009941942,1.8507145250812167e-06,5.484929398317226e-14,0.04415055456449287,0.0002481237472400708,8.444359641217208e-15,4.968988343814818e-10,3.394735753510909e-06,7.112825426702765e-30,5.460484146008174e-07,0.055398700341947785,9.516800277192377e-05,3.0003583729098824e-36,4.3127071660243405e-25,0.04720088162372837,0.09101767772951842,6.426023681813743e-59
sim_acct_0155,47.39054039496997,9.914179326059765,0.32115629647817096,0.45825663327418886,0.0453605289219708,-0.030127830136721108,0.986424280115461,0.29720385336333094,3.041014162740923,1.1198870966032792e-139,0.018685630866343745,1.5555779225165374e-13,0.08775345127261316,1.1947627476762532e-07,3.601662944051066e-05,0.1479922031355693,0.12455531294061037,4.621218180313872e-42,1.9893641086084284e-46,1.3424720725942119e-12,5.317025493243736e-34,0.017472509023146475,8.430175191314005e-11,1.5174033367614381e-09,1.293316932893913e-09,2.3106807919154977e-17,0.041035850385150785,0.5462076077775044,0.0011216317473120869,1.4777201838042682e-16,0.013329148470831019,2.2808419365318824e-126,5.694837886780453e-44,0.00181051537868314,8.434805847144481e-19,9.680475443519369e-37,4.300042179815671e-36,1.03085978278885e-80,3.27196758971689e-46,1.2914990031272553e-44
